time,open,high,low,close,volume
2020-11-01 00:00:00,334.27,334.27,331.5,332.61,85.73539
2020-11-01 01:00:00,332.53,335.76,331.47,333.02,171.15548
2020-11-01 02:00:00,332.98,335.65,332.88,334.7,33.25516
2020-11-01 03:00:00,334.57,335.07,333.52,333.79,15.41293
2020-11-01 04:00:00,333.6,333.98,332.07,332.72,42.48307
2020-11-01 05:00:00,332.42,332.75,331.42,332.41,61.55184
2020-11-01 06:00:00,332.34,333.46,331.93,332.38,46.26232
2020-11-01 07:00:00,332.09,333.45,331.65,333.19,45.72494
2020-11-01 08:00:00,333.18,334.95,333.17,334.95,34.98674
2020-11-01 09:00:00,334.99,335.42,333.28,333.72,105.72218
2020-11-01 10:00:00,333.79,333.97,332.35,332.49,54.55713
2020-11-01 11:00:00,332.39,333.88,332.39,333.69,43.53372
2020-11-01 12:00:00,333.92,335.2,332.5,333.19,110.45096
2020-11-01 13:00:00,333.46,334.66,332.7,334.31,98.44898
2020-11-01 14:00:00,334.3,334.6,333.05,333.81,64.81962
2020-11-01 15:00:00,333.85,334.27,333.3,334.07,109.29212
2020-11-01 16:00:00,334.14,335.73,334.14,334.46,173.66502
2020-11-01 17:00:00,334.56,335.67,334.15,335.04,82.57762
2020-11-01 18:00:00,335.38,335.38,334.46,335.05,217.42972
2020-11-01 19:00:00,335.1,335.49,334.5,334.82,109.58032
2020-11-01 20:00:00,334.89,335.98,334.57,334.89,68.10082
2020-11-01 21:00:00,334.93,340.35,334.88,339.12,525.22783
2020-11-01 22:00:00,339.37,341.49,338.88,340.96,326.31913
2020-11-01 23:00:00,341.19,341.91,338.65,340.02,145.04781
2020-11-02 00:00:00,340.11,341.58,338.34,341.43,172.00068
2020-11-02 01:00:00,341.68,347.69,341.41,346.42,474.19223
2020-11-02 02:00:00,346.5,346.96,345.08,346.43,156.65221
2020-11-02 03:00:00,346.43,347.63,343.5,345.13,80.74003
2020-11-02 04:00:00,345.11,345.67,343.0,344.05,122.43347
2020-11-02 05:00:00,343.49,344.83,342.08,343.27,190.06277
2020-11-02 06:00:00,342.99,343.74,342.28,342.87,37.9939
2020-11-02 07:00:00,342.85,343.65,342.44,343.01,100.42358
2020-11-02 08:00:00,343.01,344.78,342.87,343.67,161.42657
2020-11-02 09:00:00,343.94,344.05,331.5,331.51,721.15952
2020-11-02 10:00:00,331.5,334.2,330.16,333.93,262.96562
2020-11-02 11:00:00,333.94,333.94,330.54,330.56,252.51772
2020-11-02 12:00:00,330.38,331.91,329.0,330.75,751.1366
2020-11-02 13:00:00,330.56,330.89,325.5,327.84,654.37925
2020-11-02 14:00:00,328.1,331.28,327.29,330.87,361.12019
2020-11-02 15:00:00,330.77,332.89,329.28,332.08,213.24367
2020-11-02 16:00:00,332.21,333.92,331.29,332.11,245.93494
2020-11-02 17:00:00,332.02,333.11,330.89,332.74,361.8203
2020-11-02 18:00:00,332.8,333.66,332.01,332.34,231.96282
2020-11-02 19:00:00,332.45,333.51,331.89,331.9,115.33441
2020-11-02 20:00:00,332.1,333.45,331.9,333.44,118.96757
2020-11-02 21:00:00,333.45,335.0,332.86,334.0,228.81319
2020-11-02 22:00:00,334.0,334.12,332.0,332.0,238.19807
2020-11-02 23:00:00,332.18,332.53,328.91,330.26,221.3256
2020-11-03 00:00:00,330.08,331.43,329.26,330.1,120.56028
2020-11-03 01:00:00,330.0,330.77,328.45,330.66,362.86267
2020-11-03 02:00:00,330.83,331.25,330.0,331.05,42.90733
2020-11-03 03:00:00,331.25,331.74,325.82,326.18,195.2853
2020-11-03 04:00:00,326.1,327.32,319.9,322.03,558.05929
2020-11-03 05:00:00,321.7,322.73,318.62,322.0,309.54926
2020-11-03 06:00:00,321.67,323.42,321.57,322.25,153.03393
2020-11-03 07:00:00,322.26,323.93,320.51,322.83,177.50792
2020-11-03 08:00:00,322.88,323.7,322.16,322.99,102.6435
2020-11-03 09:00:00,322.97,325.37,321.87,324.56,459.37797
2020-11-03 10:00:00,324.56,325.78,323.65,325.21,285.73724
2020-11-03 11:00:00,325.16,327.53,324.2,327.08,257.77576
2020-11-03 12:00:00,326.96,327.26,324.79,325.15,288.65081
2020-11-03 13:00:00,325.14,326.34,324.68,325.6,234.87356
2020-11-03 14:00:00,325.49,329.18,323.85,328.91,375.15835
2020-11-03 15:00:00,328.9,329.74,326.43,329.23,402.28721
2020-11-03 16:00:00,329.63,329.66,325.12,326.1,549.21181
2020-11-03 17:00:00,326.24,326.81,325.04,326.37,389.34305
2020-11-03 18:00:00,326.29,327.65,325.63,327.04,161.08767
2020-11-03 19:00:00,327.1,328.34,327.1,327.61,97.89376
2020-11-03 20:00:00,327.62,329.22,327.62,328.53,155.86931
2020-11-03 21:00:00,328.69,329.09,327.72,328.01,315.54681
2020-11-03 22:00:00,327.98,328.66,327.41,328.2,239.46323
2020-11-03 23:00:00,328.04,332.65,326.21,331.87,212.33681
2020-11-04 00:00:00,331.82,333.56,329.48,330.0,431.7163
2020-11-04 01:00:00,330.47,331.32,328.92,329.0,364.42725
2020-11-04 02:00:00,329.07,329.91,325.63,328.31,474.74182
2020-11-04 03:00:00,328.3,329.19,327.48,328.83,223.9146
2020-11-04 04:00:00,328.79,332.44,328.44,331.38,303.75134
2020-11-04 05:00:00,331.28,331.38,329.33,330.0,137.79596
2020-11-04 06:00:00,330.0,330.4,328.26,328.41,207.44382
2020-11-04 07:00:00,328.45,329.31,327.01,328.43,299.29892
2020-11-04 08:00:00,328.45,329.0,322.83,324.52,350.27843
2020-11-04 09:00:00,324.36,327.69,323.65,326.54,561.35983
2020-11-04 10:00:00,326.51,328.31,326.29,326.84,479.30095
2020-11-04 11:00:00,326.63,329.09,325.94,327.03,277.72665
2020-11-04 12:00:00,326.93,327.85,325.94,326.38,437.86381
2020-11-04 13:00:00,326.47,327.91,326.1,327.5,362.62498
2020-11-04 14:00:00,327.45,329.31,326.54,327.63,447.35726
2020-11-04 15:00:00,327.63,327.82,325.4,326.99,563.17336
2020-11-04 16:00:00,327.01,328.88,326.77,328.7,370.39206
2020-11-04 17:00:00,328.75,342.9,328.46,342.51,1396.36378
2020-11-04 18:00:00,342.5,348.84,342.29,342.35,1264.17146
2020-11-04 19:00:00,342.35,344.47,342.04,343.0,547.135
2020-11-04 20:00:00,343.06,345.35,342.94,344.07,526.62286
2020-11-04 21:00:00,344.14,345.61,340.35,343.3,607.96098
2020-11-04 22:00:00,343.3,344.93,342.54,343.01,340.42881
2020-11-04 23:00:00,343.15,345.81,342.73,343.49,255.30299
2020-11-05 00:00:00,343.96,344.0,341.32,343.75,227.53743
2020-11-05 01:00:00,344.01,346.19,342.11,343.24,171.4435
2020-11-05 02:00:00,343.12,346.95,342.9,345.11,147.68582
2020-11-05 03:00:00,345.22,347.73,343.68,345.78,200.19693
2020-11-05 04:00:00,346.31,346.73,344.91,345.36,213.44868
2020-11-05 05:00:00,345.24,346.04,343.56,344.04,102.66398
2020-11-05 06:00:00,343.97,345.36,342.91,344.16,130.84789
2020-11-05 07:00:00,344.11,344.66,342.0,342.97,392.06934
2020-11-05 08:00:00,342.87,345.34,342.29,344.25,300.71174
2020-11-05 09:00:00,344.28,345.84,338.57,340.82,682.38248
2020-11-05 10:00:00,340.8,341.09,338.15,338.55,505.18386
2020-11-05 11:00:00,338.55,345.2,338.4,345.2,486.3563
2020-11-05 12:00:00,345.38,345.48,339.16,342.35,425.83073
2020-11-05 13:00:00,342.29,342.75,339.98,340.8,614.35796
2020-11-05 14:00:00,340.8,348.02,339.57,343.73,1276.80482
2020-11-05 15:00:00,343.67,352.18,343.11,352.18,1222.55131
2020-11-05 16:00:00,352.22,352.46,349.29,351.73,812.70374
2020-11-05 17:00:00,351.7,354.21,349.0,350.29,976.70186
2020-11-05 18:00:00,350.36,351.13,344.85,348.15,578.14376
2020-11-05 19:00:00,348.14,348.51,346.0,347.71,491.95413
2020-11-05 20:00:00,347.66,350.13,347.01,350.1,277.03654
2020-11-05 21:00:00,350.18,350.86,349.43,349.97,362.8121
2020-11-05 22:00:00,350.02,350.99,348.98,350.02,397.17129
2020-11-05 23:00:00,349.92,353.91,345.05,353.91,648.60731
2020-11-06 00:00:00,353.91,355.28,349.62,352.01,847.72659
2020-11-06 01:00:00,352.19,360.81,349.58,359.46,696.7109
2020-11-06 02:00:00,359.38,368.79,357.85,367.24,687.48245
2020-11-06 03:00:00,366.95,372.04,363.46,365.69,571.05427
2020-11-06 04:00:00,365.92,366.67,357.59,359.38,417.51568
2020-11-06 05:00:00,359.38,363.42,359.38,361.85,145.51344
2020-11-06 06:00:00,362.04,367.04,360.99,364.6,310.40205
2020-11-06 07:00:00,364.55,367.99,364.18,366.84,424.07916
2020-11-06 08:00:00,366.55,369.39,365.82,369.17,486.58727
2020-11-06 09:00:00,369.23,369.23,362.24,362.58,602.81462
2020-11-06 10:00:00,362.63,364.57,358.7,364.16,933.32335
2020-11-06 11:00:00,364.16,375.5,364.0,373.59,1066.48138
2020-11-06 12:00:00,373.6,374.39,369.35,371.73,933.17716
2020-11-06 13:00:00,372.01,372.01,368.0,370.9,787.05473
2020-11-06 14:00:00,370.92,375.78,370.92,374.53,735.61776
2020-11-06 15:00:00,374.85,375.12,368.66,372.03,985.17713
2020-11-06 16:00:00,372.12,372.57,364.47,367.96,671.97546
2020-11-06 17:00:00,368.07,375.74,367.99,373.05,798.57604
2020-11-06 18:00:00,372.84,374.95,370.0,370.97,419.45054
2020-11-06 19:00:00,371.34,373.55,371.07,372.74,280.7325
2020-11-06 20:00:00,372.74,374.64,371.61,372.0,183.5423
2020-11-06 21:00:00,372.19,373.33,368.47,373.15,370.6906
2020-11-06 22:00:00,373.35,378.07,372.76,375.89,445.62591
2020-11-06 23:00:00,375.62,384.88,374.7,383.84,846.6234
2020-11-07 00:00:00,383.84,386.17,382.52,383.51,954.90827
2020-11-07 01:00:00,383.57,391.0,382.82,390.04,840.85715
2020-11-07 02:00:00,389.23,392.87,388.13,390.6,455.94171
2020-11-07 03:00:00,390.65,390.94,384.31,385.83,567.43194
2020-11-07 04:00:00,385.63,388.69,383.0,385.57,720.32412
2020-11-07 05:00:00,385.57,387.48,383.81,384.7,287.24561
2020-11-07 06:00:00,384.7,387.84,383.11,386.83,353.82156
2020-11-07 07:00:00,386.95,386.95,383.75,385.93,149.82823
2020-11-07 08:00:00,386.02,386.7,384.31,384.75,196.00938
2020-11-07 09:00:00,384.72,388.19,381.41,387.48,986.48137
2020-11-07 10:00:00,387.08,389.18,385.29,387.66,567.85846
2020-11-07 11:00:00,387.53,388.0,384.86,387.35,511.53947
2020-11-07 12:00:00,387.39,389.56,384.84,388.55,421.91701
2020-11-07 13:00:00,388.57,390.58,386.8,386.85,576.51359
2020-11-07 14:00:00,387.11,390.0,383.86,389.27,701.59261
2020-11-07 15:00:00,389.32,389.33,371.44,374.47,2272.55197
2020-11-07 16:00:00,374.34,378.49,368.02,375.0,1686.66058
2020-11-07 17:00:00,375.0,380.08,369.35,379.87,1227.5466
2020-11-07 18:00:00,379.92,380.53,374.8,375.07,546.43858
2020-11-07 19:00:00,374.99,377.04,357.0,363.1,1520.64329
2020-11-07 20:00:00,363.1,365.77,355.6,360.74,1899.03727
2020-11-07 21:00:00,360.71,368.65,357.3,368.64,2099.0104
2020-11-07 22:00:00,368.58,369.46,363.2,365.99,817.11188
2020-11-07 23:00:00,365.98,367.83,361.83,367.35,358.99501
2020-11-08 00:00:00,367.24,369.55,365.25,365.53,196.40325
2020-11-08 01:00:00,365.63,368.22,363.09,367.7,371.8938
2020-11-08 02:00:00,367.84,371.88,365.8,370.99,266.45876
2020-11-08 03:00:00,371.3,372.59,369.01,370.16,272.28594
2020-11-08 04:00:00,370.14,370.28,367.99,367.99,129.06295
2020-11-08 05:00:00,367.87,369.46,365.87,367.64,123.40621
2020-11-08 06:00:00,367.67,370.2,366.14,369.74,247.27036
2020-11-08 07:00:00,369.85,370.91,366.36,367.84,184.31789
2020-11-08 08:00:00,367.74,368.32,365.11,365.43,207.2763
2020-11-08 09:00:00,365.34,368.01,365.34,366.9,247.72601
2020-11-08 10:00:00,366.84,369.27,365.83,369.06,296.52381
2020-11-08 11:00:00,369.26,376.5,368.41,375.06,667.68244
