time,open,high,low,close,volume
2020-01-03 09:00:00,113.8,115.4,113.8,115.4,1.1027
2020-01-03 09:30:00,115.4,115.4,115.4,115.4,0.0
2020-01-03 10:00:00,115.4,115.4,115.4,115.4,0.0
2020-01-03 10:30:00,118.46,118.46,118.46,118.46,0.5
2020-01-03 11:00:00,118.46,118.46,118.46,118.46,0.0
2020-01-03 11:30:00,118.06,118.06,118.02,118.02,1.33288
2020-01-03 12:00:00,118.4,118.4,118.4,118.4,0.08539
2020-01-03 12:30:00,118.4,118.4,118.4,118.4,0.0
2020-01-03 13:00:00,118.4,118.4,118.4,118.4,0.0
2020-01-03 13:30:00,118.4,118.4,118.4,118.4,0.0
2020-01-03 14:00:00,118.65,118.65,118.4,118.4,36.26909
2020-01-03 14:30:00,118.4,118.4,118.4,118.4,0.0
2020-01-03 15:00:00,118.4,118.4,118.4,118.4,0.0
2020-01-03 15:30:00,118.4,118.4,118.4,118.4,0.0
2020-01-03 16:00:00,118.4,118.4,118.4,118.4,0.0
2020-01-03 16:30:00,117.65,117.65,117.59,117.59,0.28882
2020-01-03 17:00:00,117.59,117.59,117.59,117.59,0.0
2020-01-03 17:30:00,117.59,117.59,117.59,117.59,0.0
2020-01-03 18:00:00,117.59,117.59,117.59,117.59,0.0
2020-01-03 18:30:00,119.59,119.59,119.25,119.25,6.71017
2020-01-03 19:00:00,119.25,119.25,119.25,119.25,0.0
2020-01-03 19:30:00,119.67,119.67,119.65,119.65,0.95827
2020-01-03 20:00:00,119.05,119.05,119.05,119.05,0.3784
2020-01-03 20:30:00,119.56,119.63,119.56,119.63,0.8975
2020-01-03 21:00:00,119.63,119.63,119.63,119.63,0.0
2020-01-03 21:30:00,119.63,119.63,119.63,119.63,0.0
2020-01-03 22:00:00,119.63,119.63,119.63,119.63,0.0
2020-01-03 22:30:00,119.63,119.63,119.63,119.63,0.0
2020-01-03 23:00:00,119.63,119.63,119.63,119.63,0.0
2020-01-03 23:30:00,119.63,119.63,119.63,119.63,0.0
2020-01-04 00:00:00,119.3,120.0,119.3,120.0,1.25709
2020-01-04 00:30:00,120.0,120.0,120.0,120.0,1.00001
2020-01-04 01:00:00,120.0,120.0,120.0,120.0,0.0
2020-01-04 01:30:00,120.0,120.0,119.8,119.8,8.43101
2020-01-04 02:00:00,119.68,119.68,119.68,119.68,0.23889
2020-01-04 02:30:00,119.68,119.68,119.68,119.68,0.0
2020-01-04 03:00:00,119.68,119.68,119.68,119.68,0.0
2020-01-04 03:30:00,119.68,119.68,119.68,119.68,0.0
2020-01-04 04:00:00,119.68,119.68,119.68,119.68,0.0
2020-01-04 04:30:00,119.68,119.68,119.68,119.68,0.0
2020-01-04 05:00:00,119.31,119.31,119.31,119.31,0.09057
2020-01-04 05:30:00,119.31,119.31,119.31,119.31,0.0
2020-01-04 06:00:00,119.31,119.31,119.31,119.31,0.0
2020-01-04 06:30:00,119.68,119.68,119.68,119.68,0.2229
2020-01-04 07:00:00,119.64,119.64,119.64,119.64,0.1
2020-01-04 07:30:00,119.64,119.64,119.64,119.64,0.0
2020-01-04 08:00:00,119.64,119.64,119.64,119.64,0.0
2020-01-04 08:30:00,119.64,119.64,119.64,119.64,0.0
2020-01-04 09:00:00,119.64,119.64,119.64,119.64,0.0
2020-01-04 09:30:00,119.64,119.64,119.64,119.64,0.0
2020-01-04 10:00:00,119.64,119.64,119.64,119.64,0.0
2020-01-04 10:30:00,119.76,119.76,119.64,119.64,9.50397
2020-01-04 11:00:00,119.64,119.64,119.64,119.64,0.0
2020-01-04 11:30:00,119.64,119.64,119.64,119.64,0.0
2020-01-04 12:00:00,119.64,119.64,119.64,119.64,0.0
2020-01-04 12:30:00,119.64,119.64,119.64,119.64,0.0
2020-01-04 13:00:00,119.4,119.59,119.4,119.59,1.95628
2020-01-04 13:30:00,119.29,119.29,119.29,119.29,0.14151
2020-01-04 14:00:00,119.29,119.29,119.29,119.29,0.0
2020-01-04 14:30:00,119.29,119.29,119.29,119.29,0.0
2020-01-04 15:00:00,119.29,119.29,119.29,119.29,0.0
2020-01-04 15:30:00,119.29,119.29,119.29,119.29,0.0
2020-01-04 16:00:00,119.29,119.29,119.29,119.29,0.0
2020-01-04 16:30:00,119.29,119.29,119.29,119.29,0.0
2020-01-04 17:00:00,119.29,119.29,119.29,119.29,0.39216
2020-01-04 17:30:00,119.29,119.29,119.29,119.29,0.43682
2020-01-04 18:00:00,119.29,119.29,119.29,119.29,0.0
2020-01-04 18:30:00,119.29,119.29,119.29,119.29,0.0
2020-01-04 19:00:00,119.29,119.29,119.29,119.29,0.0
2020-01-04 19:30:00,120.39,120.39,120.39,120.39,0.3
2020-01-04 20:00:00,120.39,120.39,120.39,120.39,0.0
2020-01-04 20:30:00,120.39,120.39,120.39,120.39,0.0
2020-01-04 21:00:00,120.39,120.39,120.39,120.39,0.0
2020-01-04 21:30:00,120.39,120.39,120.39,120.39,0.0
2020-01-04 22:00:00,120.39,120.39,120.39,120.39,0.0
2020-01-04 22:30:00,120.39,120.39,120.39,120.39,0.0
2020-01-04 23:00:00,120.39,120.39,120.39,120.39,0.0
2020-01-04 23:30:00,120.39,120.39,120.39,120.39,0.0
2020-01-05 00:00:00,120.39,120.39,120.39,120.39,0.0
2020-01-05 00:30:00,120.39,120.39,120.39,120.39,0.0
2020-01-05 01:00:00,120.39,120.52,120.39,120.52,1.38915
2020-01-05 01:30:00,120.52,120.52,120.52,120.52,0.0
2020-01-05 02:00:00,120.5,120.97,120.5,120.97,0.281
2020-01-05 02:30:00,120.97,120.97,120.97,120.97,0.0
2020-01-05 03:00:00,120.97,120.97,120.97,120.97,0.0
2020-01-05 03:30:00,120.97,120.97,120.97,120.97,0.0
2020-01-05 04:00:00,120.97,120.97,120.97,120.97,0.0
2020-01-05 04:30:00,120.97,120.97,120.97,120.97,0.0
2020-01-05 05:00:00,122.0,122.0,122.0,122.0,0.61794
2020-01-05 05:30:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 06:00:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 06:30:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 07:00:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 07:30:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 08:00:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 08:30:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 09:00:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 09:30:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 10:00:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 10:30:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 11:00:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 11:30:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 12:00:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 12:30:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 13:00:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 13:30:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 14:00:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 14:30:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 15:00:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 15:30:00,122.0,122.0,122.0,122.0,0.0
2020-01-05 16:00:00,122.0,122.0,122.0,122.0,0.2331
2020-01-05 16:30:00,122.59,122.59,122.52,122.52,0.85375
2020-01-05 17:00:00,122.52,122.52,122.52,122.52,0.0
2020-01-05 17:30:00,122.52,122.52,122.52,122.52,0.0
2020-01-05 18:00:00,122.52,122.52,122.52,122.52,0.0
2020-01-05 18:30:00,123.0,123.15,123.0,123.15,0.24065
2020-01-05 19:00:00,123.15,123.15,123.15,123.15,0.0
2020-01-05 19:30:00,123.0,123.14,123.0,123.14,1.41004
2020-01-05 20:00:00,123.14,123.14,123.14,123.14,0.0
2020-01-05 20:30:00,123.54,123.54,123.54,123.54,2.21263
2020-01-05 21:00:00,122.96,122.96,122.96,122.96,0.1
2020-01-05 21:30:00,123.3,123.3,123.3,123.3,0.1992
2020-01-05 22:00:00,123.3,123.3,123.3,123.3,1.89919
2020-01-05 22:30:00,121.22,121.22,121.1,121.1,1.53446
2020-01-05 23:00:00,121.1,121.1,121.1,121.1,0.0
2020-01-05 23:30:00,121.1,121.1,121.1,121.1,0.0
2020-01-06 00:00:00,121.1,121.1,121.1,121.1,0.0
2020-01-06 00:30:00,121.1,121.1,121.1,121.1,0.0
2020-01-06 01:00:00,121.1,121.1,121.1,121.1,0.0
2020-01-06 01:30:00,121.1,121.1,121.1,121.1,0.0
2020-01-06 02:00:00,121.2,121.2,121.2,121.2,0.20841
2020-01-06 02:30:00,121.2,121.2,121.2,121.2,0.0
2020-01-06 03:00:00,123.85,123.85,123.85,123.85,0.1
2020-01-06 03:30:00,123.85,123.85,123.85,123.85,0.0
2020-01-06 04:00:00,124.71,124.71,124.38,124.38,0.33926
2020-01-06 04:30:00,124.38,124.38,124.38,124.38,0.0
2020-01-06 05:00:00,124.38,124.38,124.38,124.38,0.0
2020-01-06 05:30:00,124.38,124.38,124.38,124.38,0.0
2020-01-06 06:00:00,124.38,124.38,124.38,124.38,0.0
2020-01-06 06:30:00,124.38,124.38,124.38,124.38,0.0
2020-01-06 07:00:00,124.38,124.38,124.38,124.38,0.0
2020-01-06 07:30:00,124.38,124.38,124.38,124.38,0.0
2020-01-06 08:00:00,124.38,124.38,124.38,124.38,0.0
2020-01-06 08:30:00,124.38,124.38,124.38,124.38,0.0
2020-01-06 09:00:00,124.43,124.97,124.43,124.97,4.04848
2020-01-06 09:30:00,124.79,125.74,124.79,125.74,19.21683
2020-01-06 10:00:00,125.74,125.74,125.74,125.74,0.0
2020-01-06 10:30:00,125.74,125.74,125.74,125.74,0.0
2020-01-06 11:00:00,125.74,125.74,125.74,125.74,0.1
2020-01-06 11:30:00,126.42,126.42,126.42,126.42,0.1
2020-01-06 12:00:00,126.42,126.42,126.42,126.42,0.0
2020-01-06 12:30:00,126.42,126.42,126.42,126.42,0.0
2020-01-06 13:00:00,126.42,126.42,126.42,126.42,0.0
2020-01-06 13:30:00,127.28,127.28,127.28,127.28,0.1
2020-01-06 14:00:00,127.28,127.28,127.28,127.28,0.0
2020-01-06 14:30:00,126.42,126.42,124.7,124.7,1.23483
2020-01-06 15:00:00,124.7,124.7,124.7,124.7,0.0
2020-01-06 15:30:00,124.7,124.7,124.7,124.7,0.0
2020-01-06 16:00:00,124.7,124.7,124.7,124.7,0.0
2020-01-06 16:30:00,124.0,124.0,124.0,124.0,0.1201
2020-01-06 17:00:00,124.0,124.0,124.0,124.0,0.31061
2020-01-06 17:30:00,124.0,124.0,124.0,124.0,0.0
2020-01-06 18:00:00,124.0,124.0,124.0,124.0,1.54043
2020-01-06 18:30:00,124.0,124.0,124.0,124.0,0.0
2020-01-06 19:00:00,124.0,124.0,124.0,124.0,0.0
2020-01-06 19:30:00,124.0,124.0,124.0,124.0,0.25915
2020-01-06 20:00:00,124.0,124.0,124.0,124.0,0.0
2020-01-06 20:30:00,124.0,124.0,123.85,123.85,0.15942
2020-01-06 21:00:00,123.85,123.85,123.85,123.85,0.0
2020-01-06 21:30:00,124.69,124.69,122.0,122.0,1.06002
2020-01-06 22:00:00,123.85,124.71,123.0,123.0,0.335
2020-01-06 22:30:00,124.71,125.57,124.71,125.57,0.15382
2020-01-06 23:00:00,125.0,125.0,123.85,123.85,1.69444
2020-01-06 23:30:00,125.54,128.06,125.54,128.06,40.32857
2020-01-07 00:00:00,128.14,128.14,128.14,128.14,0.1
2020-01-07 00:30:00,128.14,128.14,128.14,128.14,0.0
2020-01-07 01:00:00,128.86,129.0,128.86,129.0,0.19414
2020-01-07 01:30:00,128.46,128.64,128.14,128.25,2.51245
2020-01-07 02:00:00,128.25,128.25,128.25,128.25,0.0
2020-01-07 02:30:00,128.25,128.25,128.25,128.25,0.0
2020-01-07 03:00:00,128.67,129.0,128.53,128.79,1.26997
2020-01-07 03:30:00,128.59,128.59,128.59,128.59,2.27218
2020-01-07 04:00:00,128.59,128.59,128.59,128.59,0.0
2020-01-07 04:30:00,128.59,128.59,128.59,128.59,0.0
2020-01-07 05:00:00,128.14,128.14,128.14,128.14,0.1
2020-01-07 05:30:00,127.28,127.36,127.28,127.36,0.2
2020-01-07 06:00:00,127.36,127.36,127.36,127.36,0.0
